date,store_id,region,product_category,marketing_spend,price_index,unemployment_rate,promotions,sales
2023-04-13,10,North,Apparel,127.26,103.04,11.23,0,334.92
2023-04-13,11,West,Home,209.65,103.3,11.85,0,404.68
2023-04-13,12,West,Electronics,330.74,102.7,12.27,0,552.6
2023-04-14,1,North,Electronics,250.98,104.98,11.28,0,455.62
2023-04-14,2,East,Sports,192.54,104.23,11.18,0,365.49
2023-04-14,3,North,Sports,341.86,105.05,11.42,0,489.37
2023-04-14,4,East,Home,176.7,105.78,11.7,0,415.79
2023-04-14,5,North,Grocery,70.11,105.68,11.8,0,276.67
2023-04-14,6,West,Home,92.21,103.33,11.98,0,303.92
2023-04-14,7,North,Sports,234.53,106.01,11.57,0,418.99
2023-04-14,8,South,Sports,237.72,103.46,11.48,0,380.62
2023-04-14,9,South,Home,219.52,102.73,11.48,0,395.47
2023-04-14,10,South,Apparel,151.61,106.35,11.51,0,291.34
2023-04-14,11,East,Grocery,487.21,102.36,11.89,0,651.97
2023-04-14,12,East,Home,139.21,103.91,11.3,0,350.75
2023-04-15,1,South,Electronics,105.97,104.3,11.48,0,376.66
2023-04-15,2,South,Home,380.14,103.38,11.41,0,511.5
2023-04-15,3,East,Home,240.92,105.51,10.97,0,414.02
2023-04-15,4,East,Home,314.11,105.39,11.73,0,520.26
2023-04-15,5,North,Grocery,452.8,104.77,11.51,0,636.88
2023-04-15,6,East,Apparel,284.76,104.28,11.24,0,425.2
2023-04-15,7,West,Sports,436.15,103.49,11.51,0,576.28
2023-04-15,8,South,Home,283.71,102.59,11.6,0,441.44
2023-04-15,9,North,Apparel,274.68,105.08,11.21,0,412.35
2023-04-15,10,East,Electronics,273.3,101.97,11.22,0,523.18
2023-04-15,11,West,Grocery,205.09,105.48,11.38,0,388.9
2023-04-15,12,West,Grocery,318.49,104.35,11.47,0,562.84
2023-04-16,1,West,Grocery,106.69,105.91,11.6,0,274.73
2023-04-16,2,West,Sports,407.93,107.26,11.71,0,574.84
2023-04-16,3,South,Grocery,506.22,104.68,11.22,0,637.63
2023-04-16,4,East,Sports,155.02,106.14,11.22,0,373.0
2023-04-16,5,South,Home,156.57,105.53,12.12,0,310.24
2023-04-16,6,East,Apparel,480.27,104.84,11.87,0,568.74
2023-04-16,7,West,Grocery,126.92,104.54,10.93,0,429.51
2023-04-16,8,East,Home,267.39,102.14,11.86,0,439.47
2023-04-16,9,South,Grocery,772.97,103.01,11.08,0,818.77
2023-04-16,10,West,Grocery,369.99,101.43,11.46,0,605.59
2023-04-16,11,West,Grocery,66.16,106.3,11.22,0,320.9
2023-04-16,12,North,Sports,435.2,103.07,11.71,0,565.61
2023-04-17,1,South,Sports,80.62,106.34,10.92,1,359.15
2023-04-17,2,South,Sports,231.29,104.22,11.44,0,367.51
2023-04-17,3,North,Home,151.55,103.54,11.91,0,309.32
2023-04-17,4,South,Home,196.34,104.79,11.64,0,302.34
2023-04-17,5,East,Electronics,260.16,105.36,11.72,0,460.77
2023-04-17,6,West,Home,117.76,106.08,11.27,0,333.46
2023-04-17,7,South,Grocery,123.25,105.15,11.1,0,334.2
2023-04-17,8,South,Grocery,143.82,105.96,11.51,0,385.73
2023-04-17,9,South,Home,67.3,106.11,11.21,0,244.68
2023-04-17,10,West,Electronics,175.05,105.42,11.22,1,589.63
2023-04-17,11,West,Sports,493.21,103.91,10.89,0,694.72
2023-04-17,12,West,Sports,176.97,105.01,11.47,0,424.71
2023-04-18,1,West,Sports,323.59,105.55,11.25,0,520.77
2023-04-18,2,West,Sports,148.03,102.42,11.85,0,314.42
2023-04-18,3,North,Grocery,485.43,104.35,11.67,0,596.4
2023-04-18,4,North,Electronics,118.87,105.99,10.82,0,346.45
2023-04-18,5,South,Grocery,222.01,104.24,11.48,1,522.88
2023-04-18,6,South,Sports,373.74,104.7,11.72,0,514.17
2023-04-18,7,North,Sports,209.85,103.94,11.58,0,363.55
2023-04-18,8,West,Grocery,131.06,103.05,11.31,0,388.87
2023-04-18,9,West,Electronics,425.03,101.45,11.06,0,677.76
2023-04-18,10,North,Electronics,367.0,105.41,12.05,1,712.67
2023-04-18,11,East,Apparel,109.71,107.31,11.5,0,313.46
2023-04-18,12,South,Home,243.32,104.11,11.3,0,422.61
2023-04-19,1,East,Home,61.5,104.6,11.25,0,289.51
2023-04-19,2,West,Sports,191.88,105.69,11.43,0,383.37
2023-04-19,3,South,Grocery,488.18,104.21,11.73,0,624.0
2023-04-19,4,North,Home,220.43,107.28,11.49,0,443.92
2023-04-19,5,North,Grocery,372.72,105.63,11.5,0,516.72
2023-04-19,6,West,Electronics,197.32,104.51,11.37,0,487.69
2023-04-19,7,North,Apparel,147.12,103.34,11.35,0,327.89
2023-04-19,8,East,Grocery,119.91,105.86,11.93,0,341.54
2023-04-19,9,East,Home,212.29,103.65,11.27,0,459.06
2023-04-19,10,South,Sports,257.11,102.94,11.87,0,397.17
2023-04-19,11,West,Grocery,227.3,105.28,11.46,0,476.0
2023-04-19,12,West,Electronics,441.87,102.27,11.36,0,707.78
2023-04-20,1,West,Home,606.23,104.69,11.59,1,787.74
2023-04-20,2,East,Electronics,173.24,104.36,11.86,0,397.05
2023-04-20,3,East,Electronics,160.07,103.65,11.19,0,440.05
2023-04-20,4,North,Electronics,129.3,102.96,11.54,0,433.03
2023-04-20,5,East,Electronics,105.38,104.79,11.43,0,317.01
2023-04-20,6,South,Apparel,191.26,103.19,11.7,0,364.05
2023-04-20,7,South,Sports,351.88,106.92,11.36,0,499.85
2023-04-20,8,South,Grocery,108.71,103.74,10.93,0,360.26
2023-04-20,9,West,Home,240.42,105.19,11.62,0,465.35
2023-04-20,10,South,Home,185.5,103.86,11.59,0,369.22
2023-04-20,11,South,Apparel,539.64,102.37,11.4,0,724.22
2023-04-20,12,West,Home,292.02,104.9,11.91,0,505.6
2023-04-21,1,North,Sports,121.06,103.77,11.71,0,342.07
2023-04-21,2,South,Home,76.97,105.91,11.53,0,266.05
2023-04-21,3,West,Home,77.52,105.5,11.23,0,282.83
2023-04-21,4,North,Apparel,23.5,102.63,11.81,0,206.72
2023-04-21,5,South,Grocery,168.03,104.63,11.03,0,333.67
2023-04-21,6,North,Sports,226.56,103.65,11.59,0,411.34
2023-04-21,7,North,Sports,151.41,106.98,12.34,0,409.08
2023-04-21,8,South,Grocery,412.35,105.49,11.35,0,576.9
2023-04-21,9,East,Apparel,274.0,102.74,11.81,0,454.14
2023-04-21,10,West,Electronics,130.02,103.4,11.1,0,374.79
2023-04-21,11,East,Home,390.89,107.5,11.24,0,546.18
2023-04-21,12,East,Sports,190.48,105.75,11.41,0,404.08
2023-04-22,1,West,Sports,126.69,104.19,12.02,0,337.15
2023-04-22,2,West,Sports,372.42,107.21,11.39,1,580.11
2023-04-22,3,North,Grocery,328.64,103.82,11.31,0,524.88
2023-04-22,4,East,Home,53.06,102.74,11.35,0,256.56
2023-04-22,5,South,Grocery,20.58,106.92,11.54,0,244.36
2023-04-22,6,North,Apparel,332.92,104.64,11.27,0,483.94
2023-04-22,7,East,Electronics,117.99,104.66,11.36,0,361.2
2023-04-22,8,South,Grocery,106.98,100.76,11.7,0,342.06
2023-04-22,9,North,Apparel,261.24,104.22,11.26,1,470.45
2023-04-22,10,East,Apparel,323.48,102.1,10.89,0,426.34
2023-04-22,11,West,Home,291.31,103.68,10.86,0,481.51
2023-04-22,12,South,Sports,181.84,105.52,11.9,0,404.91
2023-04-23,1,West,Home,247.27,104.84,12.08,0,479.18
2023-04-23,2,South,Home,95.61,106.3,11.5,0,284.42
2023-04-23,3,South,Sports,181.03,105.79,11.76,0,324.46
2023-04-23,4,South,Home,145.16,103.79,11.13,0,332.3
2023-04-23,5,East,Apparel,478.04,103.37,11.95,0,583.66
2023-04-23,6,South,Grocery,49.46,103.49,11.07,0,257.84
2023-04-23,7,West,Sports,310.9,106.11,11.7,0,438.78
2023-04-23,8,North,Grocery,237.35,102.77,11.75,1,529.69
2023-04-23,9,North,Home,358.16,103.06,11.68,0,518.58
2023-04-23,10,South,Apparel,165.68,101.97,11.18,0,294.35
2023-04-23,11,West,Sports,198.37,104.79,11.28,0,392.66
2023-04-23,12,West,Home,200.93,104.68,10.39,0,400.18
2023-04-24,1,West,Home,129.31,104.57,11.95,0,331.05
2023-04-24,2,West,Home,133.29,103.13,11.28,0,374.99
2023-04-24,3,South,Electronics,233.82,105.98,11.65,0,416.52
2023-04-24,4,North,Apparel,134.78,105.94,11.24,0,340.61
2023-04-24,5,East,Electronics,128.13,107.11,11.37,0,360.83
2023-04-24,6,East,Apparel,116.27,101.23,11.53,0,304.17
2023-04-24,7,East,Apparel,410.81,102.83,11.18,0,470.81
2023-04-24,8,West,Sports,111.83,106.61,10.86,0,330.22
2023-04-24,9,West,Sports,479.94,103.32,11.7,0,602.48
2023-04-24,10,North,Sports,380.04,104.32,11.49,0,488.47
2023-04-24,11,North,Grocery,251.44,103.07,11.28,0,417.66
2023-04-24,12,East,Sports,222.32,105.13,11.26,0,444.99
2023-04-25,1,North,Home,188.17,103.58,11.66,0,380.95
2023-04-25,2,South,Home,476.22,105.26,11.94,0,559.06
2023-04-25,3,North,Apparel,343.17,103.34,11.8,0,481.27
2023-04-25,4,East,Electronics,292.9,106.69,11.49,0,475.49
2023-04-25,5,West,Grocery,141.23,104.83,11.1,0,402.91
2023-04-25,6,East,Electronics,108.32,103.26,11.85,0,398.14
2023-04-25,7,West,Electronics,183.21,104.58,11.5,0,397.5
2023-04-25,8,South,Apparel,415.54,104.89,11.55,0,516.76
2023-04-25,9,East,Sports,240.94,103.72,11.5,0,396.23
2023-04-25,10,West,Apparel,224.47,108.4,11.66,0,366.9
2023-04-25,11,South,Apparel,505.04,103.38,11.68,0,615.53
2023-04-25,12,South,Electronics,522.29,105.42,11.92,1,707.78
2023-04-26,1,East,Sports,233.31,105.55,11.28,1,476.99
2023-04-26,2,East,Sports,472.46,102.22,11.11,0,617.47
2023-04-26,3,South,Grocery,382.89,106.53,11.49,0,585.47
2023-04-26,4,East,Grocery,248.13,105.67,11.44,0,469.37
2023-04-26,5,East,Sports,132.82,105.89,11.19,0,351.73
2023-04-26,6,North,Apparel,190.27,104.49,12.28,0,395.26
2023-04-26,7,West,Electronics,249.47,104.5,11.26,0,502.81
2023-04-26,8,East,Apparel,201.45,102.32,11.4,0,348.19
2023-04-26,9,South,Apparel,139.19,103.08,11.3,0,346.77
2023-04-26,10,South,Grocery,140.3,106.79,10.92,0,367.39
2023-04-26,11,South,Home,262.35,103.46,11.23,0,453.36
2023-04-26,12,West,Apparel,349.96,105.77,11.85,0,470.11
2023-04-27,1,East,Home,182.92,104.04,11.72,0,340.57
2023-04-27,2,West,Home,588.5,103.92,11.39,0,667.84
2023-04-27,3,North,Electronics,169.73,106.72,11.94,0,413.1
2023-04-27,4,West,Sports,155.5,103.84,11.74,0,370.12
2023-04-27,5,East,Grocery,125.6,103.05,11.53,0,295.74
2023-04-27,6,West,Home,558.03,104.55,11.29,0,678.17
2023-04-27,7,East,Sports,338.96,105.55,11.64,0,439.6
2023-04-27,8,North,Electronics,750.86,102.98,12.01,0,900.01
2023-04-27,9,West,Grocery,161.87,104.93,11.47,0,380.37
2023-04-27,10,North,Sports,408.77,104.24,11.08,0,590.38
2023-04-27,11,West,Apparel,298.27,103.93,10.93,0,480.58
2023-04-27,12,West,Apparel,65.02,103.51,11.44,0,279.56
2023-04-28,1,West,Grocery,100.52,103.6,11.2,0,337.62
2023-04-28,2,East,Grocery,379.34,104.22,11.88,0,570.42
2023-04-28,3,East,Sports,264.37,105.18,11.51,0,360.76
2023-04-28,4,South,Sports,192.54,103.64,11.59,0,379.43
2023-04-28,5,West,Grocery,106.35,106.26,11.66,0,302.64
2023-04-28,6,North,Electronics,261.6,102.1,11.1,0,512.47
2023-04-28,7,North,Home,203.3,106.37,11.71,0,321.27
2023-04-28,8,North,Electronics,446.48,103.9,11.16,0,615.41
2023-04-28,9,South,Home,93.58,105.0,11.89,0,320.02
2023-04-28,10,West,Electronics,357.08,104.34,11.65,0,616.73
2023-04-28,11,West,Apparel,192.99,102.25,11.52,0,387.56
2023-04-28,12,South,Grocery,218.26,107.57,11.95,0,429.15
2023-04-29,1,South,Grocery,155.78,105.43,11.38,0,326.02
2023-04-29,2,North,Grocery,193.85,106.03,11.22,0,437.21
2023-04-29,3,East,Electronics,251.57,104.81,11.88,0,439.24
2023-04-29,4,East,Apparel,252.3,101.76,11.34,0,383.28
2023-04-29,5,North,Home,232.29,107.16,11.26,0,425.68
2023-04-29,6,East,Apparel,284.65,105.2,11.49,0,468.1
2023-04-29,7,West,Electronics,374.86,103.27,12.16,0,622.28
2023-04-29,8,North,Electronics,575.02,104.28,11.35,1,863.72
2023-04-29,9,South,Home,108.22,104.48,11.95,1,378.94
2023-04-29,10,North,Apparel,211.3,104.16,11.48,0,337.32
2023-04-29,11,South,Sports,189.89,107.51,11.79,0,373.38
2023-04-29,12,West,Electronics,217.38,101.61,11.21,0,510.47
2023-04-30,1,North,Grocery,31.96,101.89,11.52,0,343.93
2023-04-30,2,North,Home,127.3,103.84,12.1,0,380.89
2023-04-30,3,South,Home,110.67,104.03,11.45,0,293.31
2023-04-30,4,North,Apparel,291.15,105.76,11.74,0,446.4
2023-04-30,5,West,Electronics,91.91,102.71,11.15,0,389.73
2023-04-30,6,North,Electronics,170.66,104.45,11.41,1,466.94
2023-04-30,7,East,Grocery,200.45,104.49,11.55,0,419.45
2023-04-30,8,East,Apparel,71.19,106.08,11.78,1,361.39
2023-04-30,9,West,Apparel,295.26,103.4,11.26,0,484.48
2023-04-30,10,South,Electronics,193.77,104.87,11.9,0,438.57
2023-04-30,11,North,Sports,184.52,102.14,11.57,0,338.01
2023-04-30,12,South,Home,145.59,104.99,11.34,1,401.99
2023-05-01,1,East,Apparel,190.78,102.56,12.36,0,361.11
2023-05-01,2,South,Home,150.72,103.15,11.62,0,332.29
2023-05-01,3,West,Apparel,149.5,101.78,11.0,0,354.07
2023-05-01,4,North,Electronics,200.87,102.44,11.81,0,430.46
2023-05-01,5,South,Electronics,343.21,99.86,11.19,0,528.37
2023-05-01,6,West,Grocery,120.88,100.98,11.67,0,364.52
2023-05-01,7,West,Grocery,172.37,103.83,11.51,1,482.77
2023-05-01,8,South,Apparel,316.16,101.08,11.65,0,440.45
2023-05-01,9,East,Electronics,238.04,105.25,11.79,0,428.52
2023-05-01,10,South,Sports,76.5,103.02,11.42,0,219.18
2023-05-01,11,East,Electronics,346.5,102.46,11.32,0,552.33
2023-05-01,12,East,Apparel,260.78,101.68,11.02,0,381.94
2023-05-02,1,South,Home,226.49,100.95,11.73,0,403.8
2023-05-02,2,East,Electronics,303.69,102.47,12.37,0,498.83
2023-05-02,3,South,Home,135.29,102.33,11.32,0,314.38
2023-05-02,4,West,Electronics,159.59,104.18,11.08,0,462.07
2023-05-02,5,South,Home,239.94,102.58,11.17,0,426.03
2023-05-02,6,North,Sports,285.07,103.41,11.44,0,441.97
2023-05-02,7,North,Grocery,179.53,102.66,11.87,0,383.42
2023-05-02,8,East,Apparel,213.28,105.81,11.59,0,330.91
2023-05-02,9,West,Sports,202.78,101.9,11.43,1,442.32
2023-05-02,10,West,Grocery,138.73,100.88,11.67,0,363.54
2023-05-02,11,South,Home,296.91,101.74,11.64,0,411.57
2023-05-02,12,North,Electronics,234.44,100.02,11.86,0,458.13
2023-05-03,1,North,Electronics,321.33,101.85,12.22,0,497.93
2023-05-03,2,East,Apparel,124.28,99.43,11.39,0,321.3
2023-05-03,3,North,Electronics,256.19,103.87,11.27,0,478.92
2023-05-03,4,West,Sports,188.08,104.51,11.52,0,382.05
2023-05-03,5,East,Sports,288.04,101.89,11.25,0,479.35
2023-05-03,6,West,Home,152.78,104.18,11.64,0,379.67
2023-05-03,7,West,Electronics,140.12,102.22,11.54,0,370.17
2023-05-03,8,South,Grocery,135.7,101.37,11.8,0,348.64
2023-05-03,9,North,Grocery,276.17,101.7,11.45,0,484.14
2023-05-03,10,North,Sports,97.96,101.2,11.91,0,256.98
2023-05-03,11,South,Apparel,48.11,100.99,11.85,0,173.4
2023-05-03,12,East,Home,280.48,102.37,12.23,0,497.83
2023-05-04,1,North,Grocery,241.14,105.46,11.68,0,391.01
2023-05-04,2,West,Apparel,82.78,101.42,11.61,0,292.55
2023-05-04,3,North,Apparel,148.89,101.54,11.49,0,302.58
2023-05-04,4,North,Home,200.79,103.8,11.8,0,411.02
2023-05-04,5,North,Home,194.61,101.26,11.42,0,435.36
2023-05-04,6,North,Grocery,63.29,102.6,12.07,0,295.89
2023-05-04,7,South,Electronics,306.06,102.26,11.49,0,524.24
2023-05-04,8,North,Apparel,260.04,102.73,11.78,0,404.79
2023-05-04,9,North,Apparel,306.5,102.72,11.52,0,456.17
2023-05-04,10,West,Grocery,235.56,99.52,11.67,0,464.17
2023-05-04,11,East,Apparel,216.85,103.38,11.95,0,392.02
2023-05-04,12,East,Apparel,164.37,105.79,11.85,0,288.18
2023-05-05,1,East,Electronics,193.76,103.48,11.64,0,440.46
2023-05-05,2,North,Grocery,105.0,103.35,11.68,0,324.01
2023-05-05,3,West,Grocery,253.95,102.87,10.83,0,460.81
2023-05-05,4,North,Grocery,111.48,103.71,11.64,1,441.43
2023-05-05,5,North,Home,258.74,102.69,11.13,0,417.47
2023-05-05,6,West,Sports,293.48,103.09,11.53,0,492.46
2023-05-05,7,East,Electronics,308.51,103.89,11.62,0,527.59
2023-05-05,8,West,Sports,226.49,102.85,11.92,0,410.91
2023-05-05,9,South,Grocery,292.24,105.58,11.06,0,529.34
2023-05-05,10,South,Grocery,93.93,101.63,11.66,0,290.31
2023-05-05,11,North,Sports,146.69,102.93,11.85,0,333.59
2023-05-05,12,North,Apparel,65.74,103.75,11.3,0,251.2
2023-05-06,1,North,Electronics,70.76,101.54,11.79,0,345.32
2023-05-06,2,North,Apparel,205.01,102.46,11.72,0,340.49
2023-05-06,3,North,Home,173.96,102.78,11.31,0,435.1
2023-05-06,4,East,Home,285.61,99.87,11.7,1,533.33
2023-05-06,5,South,Apparel,117.0,104.01,11.57,0,234.5
2023-05-06,6,North,Sports,101.25,103.19,11.24,0,316.76
2023-05-06,7,West,Apparel,302.42,100.69,11.4,0,418.46
2023-05-06,8,East,Apparel,215.77,103.22,11.39,0,295.13
2023-05-06,9,West,Grocery,437.5,102.02,11.56,0,655.12
2023-05-06,10,East,Electronics,570.45,103.13,11.27,0,701.21
2023-05-06,11,East,Electronics,398.75,102.33,11.4,0,608.21
2023-05-06,12,North,Apparel,158.18,99.83,11.89,0,318.61
2023-05-07,1,South,Sports,647.77,100.44,11.48,0,744.53
2023-05-07,2,North,Home,311.13,102.5,11.74,1,572.92
2023-05-07,3,North,Home,357.28,101.11,11.95,0,551.73
2023-05-07,4,East,Grocery,168.82,101.76,11.26,0,418.27
2023-05-07,5,East,Electronics,151.88,104.02,11.43,0,380.72
2023-05-07,6,West,Electronics,170.32,103.22,11.98,0,415.81
2023-05-07,7,East,Apparel,264.22,103.46,12.08,1,432.44
2023-05-07,8,East,Sports,308.45,101.47,11.56,1,524.44
2023-05-07,9,East,Sports,149.02,102.62,11.92,0,320.99
2023-05-07,10,South,Home,136.61,103.29,11.57,0,329.64
2023-05-07,11,East,Sports,330.4,102.36,11.92,1,508.14
2023-05-07,12,West,Apparel,181.6,103.89,11.63,1,420.5
2023-05-08,1,South,Apparel,141.87,104.35,11.73,0,355.05
2023-05-08,2,North,Home,262.48,103.12,11.93,1,479.2
2023-05-08,3,North,Apparel,174.73,99.12,11.7,0,390.52
2023-05-08,4,East,Electronics,468.17,102.1,11.73,0,614.4
2023-05-08,5,East,Electronics,217.38,101.45,11.5,0,452.66
2023-05-08,6,West,Grocery,610.88,102.36,11.51,0,796.92
2023-05-08,7,North,Apparel,78.64,101.92,11.34,0,314.68
2023-05-08,8,South,Home,254.16,100.37,12.09,0,450.29
2023-05-08,9,West,Electronics,176.92,102.83,11.52,0,509.74
2023-05-08,10,South,Grocery,194.74,103.54,12.04,0,403.57
2023-05-08,11,North,Electronics,160.05,104.03,11.63,0,370.87
2023-05-08,12,South,Sports,153.13,100.51,11.48,0,326.58
2023-05-09,1,West,Grocery,186.16,100.83,11.22,0,408.17
2023-05-09,2,West,Electronics,224.33,103.26,11.38,0,464.7
2023-05-09,3,North,Sports,341.69,104.22,11.62,0,440.2
2023-05-09,4,South,Home,700.8,102.87,11.23,0,758.74
2023-05-09,5,North,Sports,99.52,103.67,11.21,0,322.22
2023-05-09,6,North,Home,197.36,105.96,11.15,0,418.41
2023-05-09,7,South,Apparel,232.74,101.03,11.36,0,412.01
2023-05-09,8,East,Grocery,376.11,102.4,11.93,0,563.98
2023-05-09,9,East,Home,184.98,103.14,11.09,0,378.47
2023-05-09,10,East,Grocery,112.72,103.81,11.67,0,339.77
2023-05-09,11,West,Grocery,47.42,103.27,11.63,0,308.81
2023-05-09,12,South,Electronics,223.59,102.45,11.84,0,398.12
2023-05-10,1,South,Apparel,230.44,104.89,11.39,0,376.58
2023-05-10,2,North,Apparel,274.46,105.12,11.77,0,400.73
2023-05-10,3,North,Apparel,399.43,102.33,11.43,0,540.84
2023-05-10,4,West,Home,125.18,103.47,11.61,0,372.66
2023-05-10,5,East,Home,307.92,102.92,11.66,0,471.55
2023-05-10,6,North,Sports,52.69,103.12,11.5,0,261.27
2023-05-10,7,East,Apparel,189.98,100.15,11.38,0,321.8
2023-05-10,8,West,Grocery,80.85,101.37,12.02,0,281.93
2023-05-10,9,West,Grocery,525.62,102.35,11.49,0,724.05
2023-05-10,10,North,Electronics,112.01,103.43,11.45,0,409.66
2023-05-10,11,South,Grocery,132.13,102.75,12.01,0,374.67
2023-05-10,12,North,Apparel,392.85,102.4,11.43,0,573.23
2023-05-11,1,East,Apparel,226.81,101.32,11.76,0,404.9
2023-05-11,2,North,Apparel,266.78,104.24,11.52,0,392.02
2023-05-11,3,East,Home,102.94,100.69,11.63,0,314.48
2023-05-11,4,North,Grocery,282.52,103.52,11.35,0,470.96
2023-05-11,5,East,Apparel,510.3,102.59,11.48,0,643.52
2023-05-11,6,North,Home,175.33,104.38,11.92,0,399.39
2023-05-11,7,West,Sports,157.77,103.1,10.96,0,356.24
2023-05-11,8,South,Electronics,85.16,103.23,11.8,1,394.74
2023-05-11,9,West,Electronics,223.77,102.97,11.59,0,524.77
2023-05-11,10,South,Electronics,313.88,102.9,11.37,0,541.39
2023-05-11,11,North,Electronics,434.17,103.27,11.19,0,649.04
2023-05-11,12,South,Apparel,155.75,103.56,11.56,0,358.48
2023-05-12,1,South,Home,79.44,101.44,11.78,0,244.1
2023-05-12,2,East,Electronics,172.89,101.98,11.6,0,392.12
2023-05-12,3,East,Electronics,79.7,100.0,10.97,0,375.08
2023-05-12,4,North,Electronics,154.54,100.1,11.02,0,447.47
2023-05-12,5,South,Home,177.39,102.92,11.31,0,446.73
2023-05-12,6,South,Electronics,349.72,99.85,11.48,0,532.39
2023-05-12,7,East,Electronics,215.85,103.35,11.37,0,399.52
2023-05-12,8,North,Home,90.08,105.11,11.7,0,293.78
2023-05-12,9,North,Apparel,287.98,102.4,11.49,0,411.33
2023-05-12,10,West,Home,120.51,100.82,12.18,0,350.01
2023-05-12,11,West,Electronics,291.44,102.33,11.63,0,529.98
2023-05-12,12,West,Home,127.28,101.86,11.34,0,382.68
2023-05-13,1,South,Grocery,274.56,101.18,11.32,1,488.2
2023-05-13,2,South,Apparel,64.71,99.93,11.81,0,241.66
2023-05-13,3,East,Grocery,193.89,100.82,11.76,0,406.26
2023-05-13,4,West,Apparel,98.3,101.95,11.62,0,203.69
2023-05-13,5,North,Sports,331.14,101.02,12.24,0,489.75
2023-05-13,6,South,Grocery,298.53,102.28,11.67,0,447.5
2023-05-13,7,West,Home,290.48,101.09,11.4,1,489.27
2023-05-13,8,West,Electronics,87.12,103.93,11.48,0,352.85
2023-05-13,9,North,Grocery,191.16,103.5,11.1,0,412.47
2023-05-13,10,West,Apparel,252.6,101.91,12.01,0,380.82
2023-05-13,11,West,Apparel,154.9,102.96,11.55,0,364.58
2023-05-13,12,South,Sports,157.81,102.35,11.81,0,279.32
2023-05-14,1,North,Home,203.38,104.79,11.43,0,359.29
2023-05-14,2,East,Home,359.08,102.47,11.6,0,522.24
2023-05-14,3,West,Grocery,124.61,101.47,11.81,0,334.22
2023-05-14,4,East,Home,393.82,102.27,11.22,1,627.15
2023-05-14,5,East,Apparel,194.22,103.01,11.18,0,325.69
2023-05-14,6,North,Grocery,196.32,99.95,11.35,1,519.17
2023-05-14,7,South,Electronics,156.78,100.95,11.83,1,479.71
2023-05-14,8,East,Electronics,238.4,102.94,11.36,0,414.27
2023-05-14,9,West,Sports,211.75,102.46,11.69,0,343.27
2023-05-14,10,East,Sports,250.97,102.94,11.12,0,418.05
2023-05-14,11,South,Apparel,410.34,102.41,11.48,1,563.03
2023-05-14,12,North,Apparel,277.85,100.81,11.62,0,431.09
2023-05-15,1,South,Grocery,69.63,101.46,11.46,0,302.48
2023-05-15,2,North,Apparel,84.25,104.23,11.26,0,294.72
2023-05-15,3,West,Grocery,123.97,103.36,11.29,0,399.86
2023-05-15,4,South,Apparel,77.59,104.74,11.21,0,257.26
2023-05-15,5,South,Sports,111.44,99.97,11.78,0,288.87
2023-05-15,6,East,Grocery,392.73,101.89,11.37,0,559.62
2023-05-15,7,North,Grocery,290.83,101.98,11.73,0,426.76
2023-05-15,8,South,Sports,97.94,100.66,11.89,0,287.08
2023-05-15,9,South,Home,295.73,104.57,11.7,0,421.82
2023-05-15,10,East,Apparel,419.25,103.13,11.63,0,569.44
2023-05-15,11,West,Electronics,343.11,102.01,12.34,0,570.56
2023-05-15,12,North,Electronics,197.42,104.57,11.67,1,422.62
2023-05-16,1,South,Sports,278.59,102.6,11.82,0,438.91
2023-05-16,2,South,Electronics,367.63,105.52,11.53,0,546.28
2023-05-16,3,West,Electronics,81.84,101.7,11.96,0,347.82
2023-05-16,4,East,Sports,206.08,102.23,11.32,0,402.5
2023-05-16,5,South,Apparel,180.68,101.78,11.69,0,303.73
2023-05-16,6,East,Apparel,333.12,103.36,11.7,0,455.16
2023-05-16,7,East,Electronics,396.42,104.29,11.48,0,640.06
2023-05-16,8,North,Apparel,98.52,101.0,11.59,0,331.09
2023-05-16,9,South,Electronics,281.98,100.77,11.42,0,514.26
2023-05-16,10,East,Electronics,114.26,101.81,11.81,0,349.19
